employee_id,fullname,avg_performance_rating,years_of_service_months,grade_name,education_name,grade_id,position_id,iq,pauli,faxtor,disc,mbti,gtq_total,tiki,papi_n_score,papi_g_score,papi_a_score,papi_l_score,papi_p_score,papi_i_score,papi_t_score,papi_v_score,papi_o_score,papi_b_score,papi_s_score,papi_x_score,papi_c_score,papi_d_score,papi_r_score,papi_z_score,papi_e_score,papi_k_score,papi_f_score,papi_w_score,avg_score_gdr,avg_score_cex,avg_score_ids,avg_score_qdd,avg_score_sto,avg_score_sea,avg_score_vcu,avg_score_lie,avg_score_ftc,avg_score_csi,strength_rank_1_theme,strength_rank_2_theme,strength_rank_3_theme
EMP100045,Dimas Mahendra,3.2000000000000000,38,V,D3,3,2,111.0,99,71,DS,ISTJ,23.0,1,3.0,6.0,9.0,7.0,null,8.0,8.0,6.0,9.0,8.0,1.0,8.0,3.0,2.0,3.0,2.0,8.0,1.0,8.0,null,3.2500000000000000,3.4000000000000000,3.4000000000000000,3.4000000000000000,3.6000000000000000,2.8000000000000000,2.4000000000000000,3.0000000000000000,3.0000000000000000,3.4000000000000000,Ideation,Positivity,Belief
EMP100046,Fitri Lestari,3.0000000000000000,64,IV,S1,2,1,null,67,91,null,ISTJ,null,6,1.0,8.0,2.0,1.0,2.0,1.0,8.0,6.0,7.0,2.0,3.0,4.0,9.0,null,7.0,6.0,4.0,8.0,6.0,4.0,3.6000000000000000,3.2000000000000000,2.8000000000000000,3.4000000000000000,3.0000000000000000,2.6000000000000000,3.0000000000000000,2.8000000000000000,3.0000000000000000,2.7500000000000000,Adaptability,Empathy,
EMP100047,Hadi Pradana,2.7500000000000000,58,III,S2,1,2,110.0,61,55,ID,ISTJ,22.0,1,9.0,3.0,3.0,4.0,3.0,null,6.0,1.0,6.0,8.0,4.0,8.0,9.0,7.0,5.0,7.0,2.0,null,3.0,5.0,3.0000000000000000,2.6000000000000000,2.8000000000000000,3.0000000000000000,3.6000000000000000,3.6000000000000000,4.0000000000000000,3.2000000000000000,3.5000000000000000,3.2000000000000000,Competition,Includer,Connectedness
EMP100048,Adit Halim,3.0000000000000000,50,III,SMA,1,4,125.0,37,32,SI,ESFJ,36.0,1,5.0,9.0,3.0,7.0,3.0,6.0,5.0,5.0,1.0,2.0,9.0,3.0,6.0,5.0,3.0,null,2.0,1.0,1.0,1.0,2.7500000000000000,3.2000000000000000,2.4000000000000000,2.5000000000000000,3.0000000000000000,3.2500000000000000,3.7500000000000000,2.8000000000000000,2.5000000000000000,3.4000000000000000,Relator,Context,Deliberative
EMP100049,Rizki Halim Siregar,3.5000000000000000,35,V,SMA,3,5,133.0,94,30,DC,INTP,27.0,5,6.0,5.0,8.0,2.0,2.0,4.0,3.0,6.0,4.0,9.0,1.0,5.0,1.0,8.0,5.0,7.0,null,2.0,2.0,3.0,4.2500000000000000,4.0000000000000000,3.5000000000000000,3.5000000000000000,3.4000000000000000,3.6000000000000000,3.6000000000000000,3.4000000000000000,5.0000000000000000,3.4000000000000000,Achiever,,Ideation
EMP100050,Joko Ridwan,3.8000000000000000,69,III,S1,1,4,131.0,81,54,DC,null,32.0,6,5.0,2.0,5.0,2.0,9.0,null,3.0,6.0,1.0,8.0,6.0,6.0,8.0,2.0,8.0,8.0,3.0,1.0,1.0,6.0,4.0000000000000000,3.6000000000000000,4.0000000000000000,3.4000000000000000,4.2000000000000000,3.4000000000000000,3.8000000000000000,22.6000000000000000,3.5000000000000000,3.5000000000000000,,Competition,Learner
EMP100051,Ari Mahardika Nugroho,3.4000000000000000,98,III,S2,1,5,110.0,94,61,CS,INFP,36.0,7,7.0,1.0,2.0,8.0,3.0,8.0,null,3.0,9.0,1.0,8.0,4.0,3.0,6.0,4.0,2.0,1.0,1.0,4.0,2.0,3.2000000000000000,2.8000000000000000,3.6000000000000000,3.7500000000000000,4.0000000000000000,3.4000000000000000,3.8000000000000000,4.0000000000000000,2.5000000000000000,3.6000000000000000,Analytical,Developer,Positivity
EMP100052,Sari Yudhistira Mahendra,4.0000000000000000,23,V,S2,3,4,126.0,69,55,IC,ISTJ,36.0,10,5.0,6.0,3.0,null,9.0,1.0,3.0,8.0,8.0,3.0,3.0,9.0,3.0,7.0,9.0,9.0,3.0,4.0,5.0,1.0,4.2500000000000000,4.6666666666666667,4.0000000000000000,3.7500000000000000,3.7500000000000000,3.5000000000000000,3.7500000000000000,4.6666666666666667,4.0000000000000000,3.3333333333333333,,Responsibility,Communication
EMP100053,Anisa Pamungkas,3.2500000000000000,52,V,S2,3,1,140.0,97,71,IS,ISFJ,23.0,5,3.0,5.0,8.0,6.0,1.0,1.0,6.0,2.0,1.0,3.0,8.0,3.0,8.0,9.0,6.0,4.0,3.0,3.0,null,6.0,3.2000000000000000,3.2500000000000000,3.3333333333333333,2.4000000000000000,3.4000000000000000,3.6000000000000000,3.7500000000000000,3.2500000000000000,2.2000000000000000,4.0000000000000000,Self-Assurance,Positivity,Learner
EMP100054,Nugroho Maulida,3.7500000000000000,22,III,S1,1,4,88.0,23,42,SI,ISTJ,36.0,8,3.0,4.0,7.0,9.0,5.0,8.0,2.0,2.0,8.0,3.0,6.0,2.0,4.0,7.0,5.0,5.0,2.0,6.0,6.0,6.0,3.6666666666666667,3.2500000000000000,4.3333333333333333,3.3333333333333333,4.0000000000000000,3.7500000000000000,4.2500000000000000,3.2500000000000000,3.7500000000000000,3.6666666666666667,Includer,Maximizer,Focus
EMP100055,Putri Nugroho,4.2000000000000000,42,IV,SMA,2,6,124.0,50,80,DS,INFJ,26.0,9,8.0,3.0,6.0,8.0,5.0,3.0,6.0,1.0,7.0,9.0,9.0,7.0,1.0,4.0,9.0,2.0,9.0,9.0,4.0,3.0,4.2500000000000000,4.2000000000000000,3.7500000000000000,4.4000000000000000,3.8000000000000000,4.2500000000000000,3.2500000000000000,4.0000000000000000,4.0000000000000000,4.0000000000000000,Discipline,Input,
EMP100056,Ayunda Ramadhan,3.8000000000000000,96,III,S2,1,1,null,44,20,CI,INTJ,null,5,5.0,2.0,9.0,null,8.0,7.0,2.0,null,8.0,7.0,2.0,3.0,2.0,4.0,4.0,2.0,5.0,8.0,3.0,3.0,3.6000000000000000,4.0000000000000000,3.8000000000000000,4.3333333333333333,3.8000000000000000,4.0000000000000000,3.8000000000000000,4.0000000000000000,4.0000000000000000,3.8000000000000000,Achiever,Command,Positivity
EMP100057,Nurlita Kusuma,3.0000000000000000,60,V,D3,3,6,123.0,39,27,IS,ENTP,35.0,9,2.0,8.0,2.0,2.0,4.0,2.0,2.0,8.0,3.0,1.0,4.0,6.0,9.0,8.0,null,9.0,9.0,6.0,5.0,7.0,3.0000000000000000,2.8000000000000000,2.8000000000000000,3.2500000000000000,3.0000000000000000,3.4000000000000000,2.4000000000000000,3.4000000000000000,3.0000000000000000,2.4000000000000000,Empathy,Maximizer,
EMP100058,Adit Anugrah Halim,4.0000000000000000,66,V,S1,3,2,null,60,96,CS,INTJ,null,8,4.0,null,1.0,7.0,7.0,9.0,5.0,7.0,2.0,9.0,8.0,3.0,1.0,8.0,7.0,4.0,4.0,2.0,6.0,1.0,4.0000000000000000,2.6000000000000000,2.4000000000000000,2.0000000000000000,1.6000000000000000,2.4000000000000000,3.0000000000000000,2.6000000000000000,2.2000000000000000,2.8000000000000000,Self-Assurance,Empathy,Futuristic
EMP100059,Fajar Dharma Subekti,3.0000000000000000,75,V,SMA,3,3,92.0,64,77,SI,null,13.0,9,6.0,1.0,6.0,2.0,2.0,6.0,5.0,1.0,9.0,9.0,null,6.0,2.0,6.0,1.0,6.0,3.0,2.0,2.0,9.0,3.2000000000000000,2.3333333333333333,2.8000000000000000,2.3333333333333333,3.5000000000000000,3.4000000000000000,2.8000000000000000,2.6000000000000000,2.5000000000000000,3.2000000000000000,Activator,Connectedness,Positivity
EMP100060,Wulan Maulida,4.4000000000000000,44,IV,S1,2,3,null,46,96,CS,ENTP,null,7,4.0,1.0,6.0,7.0,9.0,9.0,8.0,1.0,9.0,8.0,6.0,7.0,null,5.0,3.0,4.0,2.0,null,2.0,9.0,3.2000000000000000,2.7500000000000000,3.0000000000000000,3.0000000000000000,3.2500000000000000,3.0000000000000000,3.6000000000000000,3.2000000000000000,3.6666666666666667,4.0000000000000000,Deliberative,Activator,Competition
EMP100061,Oktavia Anugrah Setiawan,3.0000000000000000,46,V,D3,3,6,null,92,22,IC,ENTP,null,6,8.0,5.0,5.0,3.0,6.0,8.0,8.0,6.0,4.0,4.0,7.0,6.0,4.0,3.0,6.0,9.0,4.0,4.0,null,7.0,2.2500000000000000,3.5000000000000000,3.0000000000000000,3.0000000000000000,3.6000000000000000,2.8000000000000000,3.0000000000000000,3.0000000000000000,2.6000000000000000,2.2000000000000000,Competition,Individualization,
EMP100062,Valdo Jatmiko Mahendra,3.0000000000000000,40,IV,S2,2,4,89.0,42,25,null,ISTP,31.0,8,5.0,3.0,5.0,9.0,8.0,6.0,9.0,1.0,9.0,8.0,null,6.0,3.0,8.0,6.0,1.0,3.0,4.0,7.0,null,3.0000000000000000,2.7500000000000000,3.2000000000000000,3.6000000000000000,2.6000000000000000,2.4000000000000000,3.0000000000000000,2.6000000000000000,3.2000000000000000,3.2000000000000000,Learner,Individualization,Woo
EMP100063,Ayu Lestari Pradana,3.6000000000000000,42,III,S2,1,1,null,45,96,SC,ESFP,null,8,8.0,3.0,1.0,3.0,4.0,1.0,2.0,9.0,6.0,2.0,4.0,3.0,7.0,5.0,1.0,9.0,4.0,7.0,1.0,9.0,3.4000000000000000,3.8000000000000000,3.8000000000000000,3.8000000000000000,3.4000000000000000,3.7500000000000000,4.3333333333333333,4.2000000000000000,3.6000000000000000,4.0000000000000000,,Woo,
EMP100064,Kurnia Purnama,2.8000000000000000,38,V,D3,3,6,96.0,55,27,IS,ESTP,26.0,4,7.0,1.0,9.0,8.0,5.0,8.0,5.0,1.0,4.0,6.0,1.0,3.0,1.0,8.0,7.0,6.0,3.0,9.0,5.0,3.0,3.7500000000000000,3.6666666666666667,3.2000000000000000,2.6000000000000000,2.8000000000000000,2.2500000000000000,2.6000000000000000,3.0000000000000000,3.0000000000000000,2.8000000000000000,Futuristic,Ideation,Arranger
EMP100065,Rani Saputra,3.0000000000000000,24,IV,D3,2,1,90.0,22,29,CS,ISFP,34.0,10,8.0,null,5.0,8.0,6.0,3.0,8.0,4.0,3.0,6.0,5.0,6.0,5.0,7.0,2.0,1.0,5.0,null,4.0,null,3.0000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,2.6000000000000000,2.6000000000000000,3.0000000000000000,3.3333333333333333,2.5000000000000000,2.5000000000000000,Harmony,Focus,Command
EMP100066,Tania Lestari Setiawan,3.0000000000000000,65,III,D3,1,3,84.0,54,64,CD,ENTJ,28.0,10,3.0,null,1.0,6.0,3.0,3.0,8.0,7.0,4.0,8.0,7.0,8.0,8.0,8.0,4.0,2.0,3.0,4.0,4.0,null,3.2500000000000000,2.6000000000000000,2.6000000000000000,2.7500000000000000,2.4000000000000000,3.0000000000000000,3.0000000000000000,3.2000000000000000,3.0000000000000000,2.6000000000000000,Ideation,,Responsibility
EMP100067,Indra Zulfikar,3.2000000000000000,89,V,D3,3,3,101.0,40,38,SD,INTJ,20.0,6,7.0,5.0,null,5.0,9.0,7.0,3.0,8.0,null,7.0,5.0,9.0,8.0,null,4.0,4.0,7.0,6.0,6.0,8.0,3.0000000000000000,3.0000000000000000,3.6000000000000000,3.2000000000000000,3.0000000000000000,3.6000000000000000,3.6000000000000000,3.0000000000000000,3.2000000000000000,2.8000000000000000,Intellection,Empathy,Strategic
EMP100068,Nabila Qolbi Suharto,2.4000000000000000,68,III,SMA,1,3,null,34,60,DI,INTP,16.0,5,null,2.0,7.0,4.0,5.0,6.0,4.0,7.0,3.0,2.0,1.0,2.0,6.0,1.0,3.0,3.0,9.0,4.0,7.0,7.0,2.2000000000000000,2.4000000000000000,2.4000000000000000,2.6666666666666667,2.2000000000000000,2.8000000000000000,2.5000000000000000,2.6000000000000000,2.6000000000000000,2.5000000000000000,Discipline,,Ideation
EMP100069,Anisa Permadi,2.6666666666666667,61,III,S1,1,4,93.0,36,41,IC,INFJ,36.0,10,3.0,3.0,8.0,8.0,6.0,8.0,9.0,6.0,6.0,8.0,3.0,9.0,5.0,7.0,4.0,9.0,2.0,6.0,4.0,3.0,2.6000000000000000,2.4000000000000000,2.2000000000000000,2.5000000000000000,2.6666666666666667,2.7500000000000000,2.8000000000000000,3.0000000000000000,3.0000000000000000,2.8000000000000000,Restorative,Analytical,Command
EMP100070,Kartika Rachman Ramadhan,3.3333333333333333,47,III,D3,1,6,137.0,74,38,DC,ENFJ,36.0,2,4.0,3.0,2.0,5.0,9.0,4.0,9.0,2.0,6.0,2.0,9.0,5.0,7.0,5.0,4.0,8.0,5.0,4.0,3.0,3.0,3.6000000000000000,3.4000000000000000,3.6000000000000000,3.4000000000000000,3.6000000000000000,3.4000000000000000,3.2000000000000000,22.4000000000000000,3.0000000000000000,3.0000000000000000,Empathy,Self-Assurance,Restorative
EMP100071,Rafa Situmorang,3.4000000000000000,72,III,S1,1,4,107.0,38,52,DC,ENTP,35.0,7,6.0,2.0,2.0,3.0,6.0,9.0,9.0,5.0,9.0,5.0,7.0,4.0,2.0,5.0,4.0,null,5.0,1.0,7.0,2.0,3.8000000000000000,3.4000000000000000,3.6000000000000000,4.0000000000000000,3.6000000000000000,3.4000000000000000,3.0000000000000000,3.2000000000000000,3.7500000000000000,3.5000000000000000,Maximizer,Woo,Achiever
EMP100072,Nugroho Hartanto,3.2500000000000000,45,III,S2,1,3,87.0,92,40,CI,INFP,32.0,4,3.0,null,6.0,5.0,1.0,6.0,6.0,3.0,3.0,6.0,9.0,2.0,9.0,7.0,3.0,5.0,4.0,null,9.0,2.0,3.2000000000000000,2.2500000000000000,3.6000000000000000,3.2000000000000000,2.8000000000000000,3.2500000000000000,3.6000000000000000,3.4000000000000000,2.7500000000000000,3.0000000000000000,Command,Relator,Harmony
EMP100073,Dimas Halim Ananda,2.4000000000000000,85,V,S2,3,3,104.0,42,31,IC,ESTJ,35.0,9,5.0,null,9.0,4.0,6.0,8.0,9.0,2.0,6.0,5.0,9.0,null,2.0,2.0,9.0,5.0,2.0,8.0,4.0,5.0,2.0000000000000000,2.8000000000000000,2.6000000000000000,2.5000000000000000,2.6000000000000000,2.0000000000000000,2.2000000000000000,2.8000000000000000,2.6000000000000000,2.6000000000000000,Communication,Restorative,
EMP100074,Ari Utama Putra,2.8000000000000000,32,V,D3,3,2,131.0,52,76,CI,INTJ,25.0,4,2.0,6.0,4.0,3.0,4.0,4.0,1.0,5.0,8.0,6.0,4.0,1.0,8.0,2.0,5.0,9.0,8.0,2.0,1.0,2.0,3.0000000000000000,2.6000000000000000,26.5000000000000000,3.5000000000000000,3.0000000000000000,2.8000000000000000,3.0000000000000000,3.0000000000000000,3.2000000000000000,2.7500000000000000,Relator,Achiever,Consistency
EMP100075,Rizki Halim Zulfikar,3.6000000000000000,24,III,SMA,1,5,null,31,78,ID,INTP,null,2,5.0,8.0,8.0,8.0,8.0,2.0,2.0,4.0,3.0,9.0,7.0,8.0,4.0,4.0,3.0,7.0,4.0,5.0,3.0,null,3.6000000000000000,3.4000000000000000,3.2000000000000000,3.6000000000000000,3.8000000000000000,3.6000000000000000,3.2000000000000000,3.6000000000000000,3.6000000000000000,3.6000000000000000,Developer,Positivity,Intellection
EMP100076,Rizki Wijaya,3.3333333333333333,4,III,S2,1,6,80.0,90,52,IS,ESFP,34.0,4,8.0,6.0,1.0,7.0,2.0,5.0,9.0,8.0,5.0,9.0,null,1.0,5.0,null,2.0,2.0,5.0,1.0,1.0,null,2.0000000000000000,3.6666666666666667,4.0000000000000000,3.0000000000000000,3.0000000000000000,3.2500000000000000,3.0000000000000000,3.3333333333333333,2.7500000000000000,3.0000000000000000,,Empathy,Activator
EMP100077,Novi Setiawan,2.8000000000000000,35,III,S2,1,3,135.0,79,57,CD,ENFJ,32.0,1,5.0,6.0,5.0,2.0,3.0,3.0,7.0,1.0,7.0,null,7.0,6.0,9.0,7.0,3.0,9.0,2.0,1.0,2.0,5.0,2.8000000000000000,3.2500000000000000,2.2000000000000000,3.0000000000000000,3.0000000000000000,3.0000000000000000,2.2500000000000000,2.8000000000000000,3.4000000000000000,2.5000000000000000,Discipline,Deliberative,
EMP100078,Indra Anggara,3.2000000000000000,39,V,SMA,3,6,84.0,99,46,SI,ISTP,19.0,8,3.0,6.0,5.0,2.0,7.0,4.0,1.0,6.0,3.0,6.0,8.0,3.0,5.0,6.0,5.0,null,5.0,6.0,9.0,7.0,3.6000000000000000,3.0000000000000000,3.2000000000000000,3.5000000000000000,3.2000000000000000,2.8000000000000000,4.0000000000000000,3.4000000000000000,3.5000000000000000,2.8000000000000000,Deliberative,,Context
EMP100079,Novi Hasibuan,3.4000000000000000,67,III,D3,1,3,122.0,22,38,DS,ISTJ,23.0,5,1.0,2.0,3.0,4.0,2.0,2.0,9.0,8.0,1.0,8.0,5.0,null,5.0,6.0,5.0,9.0,6.0,2.0,3.0,8.0,4.0000000000000000,3.5000000000000000,3.0000000000000000,3.6000000000000000,3.2500000000000000,3.5000000000000000,3.2500000000000000,3.3333333333333333,3.2000000000000000,4.2500000000000000,Deliberative,Achiever,Focus
EMP100080,Andi Mahardika Handayani,3.6000000000000000,43,IV,SMA,2,2,87.0,55,29,DC,ENFJ,36.0,8,null,6.0,1.0,7.0,3.0,6.0,4.0,6.0,5.0,1.0,3.0,4.0,7.0,3.0,1.0,6.0,7.0,8.0,4.0,3.0,3.6000000000000000,3.8000000000000000,3.5000000000000000,3.2000000000000000,3.6000000000000000,3.2500000000000000,3.4000000000000000,3.2500000000000000,22.6000000000000000,4.0000000000000000,Context,Maximizer,Positivity
EMP100081,Ari Yulianto,3.5000000000000000,85,V,S2,3,6,138.0,49,31,CS,ENFP,23.0,7,3.0,6.0,9.0,2.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,8.0,3.0,null,6.0,6.0,6.0,2.0,2.0,1.0,3.0000000000000000,4.0000000000000000,3.2000000000000000,3.2500000000000000,3.6000000000000000,3.0000000000000000,3.4000000000000000,3.8000000000000000,3.0000000000000000,2.8000000000000000,Empathy,Learner,Intellection
EMP100082,Budi Dharma Lukman,2.8000000000000000,63,V,SMA,3,1,133.0,94,39,null,INTP,27.0,6,1.0,2.0,5.0,1.0,1.0,7.0,3.0,1.0,3.0,5.0,2.0,1.0,4.0,5.0,null,4.0,1.0,8.0,null,9.0,2.4000000000000000,2.4000000000000000,2.6000000000000000,2.2500000000000000,2.0000000000000000,2.8000000000000000,2.6000000000000000,2.8000000000000000,2.7500000000000000,3.2500000000000000,Command,Ideation,Connectedness
EMP100083,Rizka Erlangga Subekti,3.6666666666666667,19,IV,SMA,2,6,99.0,50,81,CD,ENTJ,30.0,2,4.0,8.0,null,9.0,5.0,3.0,4.0,4.0,7.0,5.0,null,8.0,7.0,8.0,3.0,6.0,2.0,2.0,null,9.0,3.2500000000000000,3.7500000000000000,3.7500000000000000,3.5000000000000000,4.0000000000000000,3.7500000000000000,3.7500000000000000,4.0000000000000000,3.3333333333333333,4.0000000000000000,Communication,,Restorative
EMP100084,Dian Rachman Handayani,3.5000000000000000,16,IV,D3,2,6,118.0,56,48,SD,null,36.0,5,8.0,3.0,3.0,9.0,9.0,4.0,null,8.0,1.0,5.0,7.0,3.0,1.0,7.0,8.0,7.0,8.0,6.0,4.0,1.0,3.3333333333333333,4.2500000000000000,3.5000000000000000,3.3333333333333333,22.4000000000000000,3.5000000000000000,3.7500000000000000,3.0000000000000000,3.7500000000000000,4.0000000000000000,Ideation,Input,Focus
EMP100085,Ahmad Rohman,3.0000000000000000,22,V,S1,3,2,null,86,61,null,ENTJ,26.0,8,5.0,4.0,6.0,7.0,6.0,9.0,4.0,3.0,2.0,2.0,5.0,4.0,6.0,3.0,9.0,2.0,2.0,3.0,1.0,2.0,4.0000000000000000,3.2500000000000000,3.6666666666666667,2.7500000000000000,3.0000000000000000,2.7500000000000000,2.6666666666666667,4.0000000000000000,2.5000000000000000,2.7500000000000000,,Empathy,Connectedness
EMP100086,Rani Syahputra,3.7500000000000000,23,V,S2,3,4,110.0,79,76,IC,ISTJ,36.0,3,1.0,7.0,7.0,3.0,1.0,4.0,3.0,7.0,2.0,6.0,9.0,9.0,4.0,6.0,1.0,3.0,7.0,5.0,2.0,null,4.0000000000000000,4.0000000000000000,3.5000000000000000,3.7500000000000000,4.0000000000000000,3.7500000000000000,3.7500000000000000,4.0000000000000000,4.0000000000000000,4.7500000000000000,Consistency,Responsibility,Relator
EMP100087,Rizka Ananda,2.7500000000000000,12,V,S2,3,1,109.0,36,63,DS,ENFP,25.0,2,2.0,8.0,9.0,7.0,5.0,7.0,5.0,9.0,7.0,6.0,9.0,7.0,4.0,3.0,7.0,null,6.0,7.0,4.0,7.0,3.0000000000000000,2.5000000000000000,2.7500000000000000,3.5000000000000000,2.7500000000000000,3.0000000000000000,2.7500000000000000,3.0000000000000000,2.7500000000000000,3.2500000000000000,Activator,Responsibility,Learner
EMP100088,Nadia Saputra Mahendra,3.0000000000000000,38,III,S2,1,3,83.0,29,88,CS,ISFP,29.0,5,8.0,5.0,8.0,2.0,3.0,4.0,3.0,4.0,3.0,9.0,1.0,9.0,5.0,7.0,9.0,9.0,5.0,1.0,4.0,8.0,3.5000000000000000,3.0000000000000000,3.0000000000000000,2.3333333333333333,3.6666666666666667,2.6000000000000000,3.2000000000000000,3.4000000000000000,3.0000000000000000,2.5000000000000000,Ideation,Relator,Woo
EMP100089,Umar Simanjuntak,3.0000000000000000,56,V,S1,3,5,null,97,26,CD,null,null,10,2.0,7.0,9.0,3.0,9.0,6.0,4.0,2.0,7.0,8.0,2.0,9.0,5.0,9.0,9.0,2.0,3.0,3.0,5.0,6.0,3.7500000000000000,3.6000000000000000,3.5000000000000000,3.2000000000000000,3.2000000000000000,3.5000000000000000,3.0000000000000000,3.6000000000000000,3.2000000000000000,3.2000000000000000,Arranger,Woo,Ideation
EMP100090,Maya Pratomo,3.4000000000000000,27,IV,S1,2,6,null,48,96,DS,ESTJ,29.0,1,null,7.0,3.0,6.0,9.0,1.0,3.0,3.0,7.0,3.0,2.0,8.0,1.0,4.0,5.0,1.0,2.0,8.0,9.0,5.0,3.2000000000000000,3.5000000000000000,3.2000000000000000,3.8000000000000000,3.2000000000000000,3.4000000000000000,4.0000000000000000,3.5000000000000000,3.8000000000000000,3.2000000000000000,Adaptability,Strategic,Significance
EMP100091,Oka Candra Firmansyah,3.5000000000000000,10,IV,S2,2,3,102.0,36,83,DS,ENFP,23.0,6,3.0,1.0,null,3.0,8.0,3.0,3.0,3.0,4.0,4.0,7.0,3.0,4.0,6.0,1.0,5.0,2.0,6.0,7.0,9.0,3.7500000000000000,3.2500000000000000,4.3333333333333333,2.5000000000000000,3.5000000000000000,3.0000000000000000,3.5000000000000000,3.7500000000000000,3.2500000000000000,3.5000000000000000,Relator,Activator,Deliberative
EMP100092,Ahmad Indrawan,3.2000000000000000,68,V,S1,3,2,null,43,51,IC,ENTJ,null,1,1.0,5.0,3.0,7.0,6.0,8.0,null,5.0,null,4.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,1.0,7.0,9.0,3.4000000000000000,3.0000000000000000,3.0000000000000000,3.4000000000000000,3.4000000000000000,3.2000000000000000,3.0000000000000000,3.0000000000000000,2.6000000000000000,3.5000000000000000,Analytical,Intellection,Maximizer
EMP100093,Nadia Lestari Utami,3.0000000000000000,57,IV,S1,2,2,93.0,71,31,CS,ENTP,24.0,3,9.0,3.0,6.0,1.0,1.0,5.0,8.0,3.0,8.0,4.0,9.0,2.0,null,8.0,8.0,8.0,9.0,1.0,7.0,3.0,3.0000000000000000,2.8000000000000000,2.8000000000000000,2.7500000000000000,3.0000000000000000,3.2500000000000000,3.0000000000000000,3.2000000000000000,2.5000000000000000,3.3333333333333333,Harmony,Discipline,Learner
EMP100094,Nadia Utama Yulianto,2.8000000000000000,33,III,S1,1,1,95.0,24,50,SD,INFJ,16.0,6,2.0,8.0,2.0,5.0,9.0,7.0,6.0,6.0,6.0,7.0,9.0,2.0,6.0,4.0,3.0,null,9.0,6.0,1.0,3.0,2.6000000000000000,2.6000000000000000,3.0000000000000000,2.6000000000000000,3.8000000000000000,2.7500000000000000,2.8000000000000000,2.6000000000000000,3.0000000000000000,2.2500000000000000,Intellection,Focus,Input
EMP100095,Fitri Pamungkas,2.7500000000000000,41,IV,S2,2,3,null,66,40,SC,ISFJ,null,5,2.0,5.0,1.0,4.0,3.0,6.0,2.0,9.0,7.0,7.0,9.0,5.0,3.0,1.0,7.0,7.0,4.0,8.0,8.0,null,3.0000000000000000,3.0000000000000000,3.7500000000000000,3.2000000000000000,3.2000000000000000,2.4000000000000000,3.2000000000000000,3.2500000000000000,3.4000000000000000,3.2000000000000000,Positivity,Achiever,Ideation
EMP100096,Rama Dharma Wibowo,2.8000000000000000,77,IV,S2,2,2,null,42,78,SI,ENTJ,20.0,7,7.0,3.0,5.0,7.0,7.0,5.0,1.0,4.0,2.0,null,2.0,9.0,6.0,2.0,4.0,9.0,2.0,1.0,9.0,5.0,2.5000000000000000,2.6000000000000000,3.2000000000000000,3.0000000000000000,2.6000000000000000,2.6000000000000000,2.0000000000000000,3.2500000000000000,2.6000000000000000,3.0000000000000000,Restorative,Focus,Consistency
EMP100097,Valdo Subekti,3.0000000000000000,64,III,S1,1,6,null,44,76,DC,INFJ,32.0,2,8.0,5.0,4.0,9.0,7.0,2.0,null,9.0,6.0,2.0,1.0,4.0,8.0,3.0,4.0,4.0,6.0,7.0,2.0,9.0,3.5000000000000000,3.2000000000000000,3.7500000000000000,3.6000000000000000,3.4000000000000000,3.6000000000000000,4.0000000000000000,4.2500000000000000,4.5000000000000000,3.7500000000000000,Input,Analytical,Belief
EMP100098,Indra Hidayat,3.8000000000000000,57,V,S1,3,3,128.0,37,32,ID,ENTJ,17.0,9,2.0,7.0,null,4.0,7.0,4.0,6.0,5.0,8.0,8.0,3.0,1.0,7.0,7.0,7.0,9.0,6.0,6.0,null,1.0,4.2500000000000000,4.2000000000000000,3.4000000000000000,3.7500000000000000,4.0000000000000000,3.2500000000000000,3.3333333333333333,4.0000000000000000,4.0000000000000000,3.8000000000000000,Self-Assurance,Maximizer,Developer
EMP100099,Tania Suharto,2.8000000000000000,46,III,S1,1,4,null,52,80,SC,ESTJ,null,7,5.0,4.0,7.0,null,9.0,null,7.0,8.0,2.0,4.0,null,1.0,5.0,null,9.0,1.0,3.0,4.0,null,null,3.0000000000000000,2.7500000000000000,2.7500000000000000,2.8000000000000000,2.6666666666666667,3.0000000000000000,3.5000000000000000,3.2500000000000000,3.2000000000000000,2.4000000000000000,Developer,Responsibility,Belief
EMP100100,Intan Rachman Suharto,3.2000000000000000,55,IV,D3,2,1,null,44,56,DC,null,null,6,1.0,3.0,2.0,9.0,5.0,3.0,3.0,4.0,6.0,8.0,null,5.0,3.0,6.0,7.0,1.0,5.0,1.0,5.0,7.0,3.2000000000000000,3.2000000000000000,3.2000000000000000,3.6666666666666667,3.5000000000000000,3.0000000000000000,2.8000000000000000,3.6000000000000000,3.2500000000000000,3.3333333333333333,Relator,Connectedness,Belief
EMP100101,Yoga Pratomo,4.0000000000000000,51,V,SMA,3,4,81.0,35,97,IC,ESTJ,26.0,2,2.0,null,4.0,null,7.0,null,7.0,7.0,5.0,4.0,5.0,4.0,9.0,null,4.0,4.0,4.0,1.0,6.0,2.0,4.2500000000000000,3.8000000000000000,4.3333333333333333,3.7500000000000000,3.6000000000000000,4.5000000000000000,4.4000000000000000,4.2500000000000000,3.6000000000000000,4.2500000000000000,Belief,Intellection,Includer
